p,Tu,phi,egr,Su,deltaL,completed
2000000.0,800.0,1.4,0.0,9.086162579068196,1.080697126672377e-05,True
2000000.0,800.0,1.4,0.05,8.28885302566103,1.1040632549484992e-05,True
2000000.0,800.0,1.4,0.1,7.491958972646491,1.1327131999528888e-05,True
2000000.0,800.0,1.4,0.15,6.6905237746932125,1.1674115468661273e-05,True
2000000.0,800.0,1.4,0.2,5.89967678126437,1.2121714739759212e-05,True
2000000.0,800.0,1.4,0.25,5.1170807491022225,1.2686490454071307e-05,True
2000000.0,800.0,1.4,0.3,4.354078676546386,1.345208783319144e-05,True
2000000.0,800.0,1.4,0.35,3.6155688468949236,1.4467369705515837e-05,True
2000000.0,800.0,1.4,0.4,2.912655361284609,1.5899327887126106e-05,True
2000000.0,800.0,1.4,0.45,2.2557747755498205,1.796508407827764e-05,True
2000000.0,800.0,1.4,0.5,1.6586348295450266,2.113258409156751e-05,True
2000000.0,800.0,1.4,0.55,1.1374255058721916,2.632285494309602e-05,True
2000000.0,800.0,1.4,0.6,0.7073767677112707,3.568928108614222e-05,True
2000000.0,800.0,1.5,0.0,9.166018404936532,1.092127770752143e-05,True
2000000.0,800.0,1.5,0.05,8.378593852071546,1.1058041362309755e-05,True
2000000.0,800.0,1.5,0.1,7.586767322403293,1.1404788218514446e-05,True
2000000.0,800.0,1.5,0.15,6.794975190923553,1.174492974278585e-05,True
2000000.0,800.0,1.5,0.2,6.006493684917901,1.2156883955043425e-05,True
2000000.0,800.0,1.5,0.25,5.224526097209149,1.2705630471488479e-05,True
2000000.0,800.0,1.5,0.3,4.46003718288629,1.343673051953876e-05,True
2000000.0,800.0,1.5,0.35,3.718111007297066,1.4405429763283539e-05,True
2000000.0,800.0,1.5,0.4,3.0099965454405275,1.5772632374179484e-05,True
2000000.0,800.0,1.5,0.45,2.3428113849858656,1.772595357003298e-05,True
2000000.0,800.0,1.5,0.5,1.733685353101333,2.0725002634583932e-05,True
2000000.0,800.0,1.5,0.55,1.1975317303361899,2.5608373003974546e-05,True
2000000.0,800.0,1.5,0.6,0.7521535426254171,3.437612169372757e-05,True
2000000.0,800.0,1.6,0.0,9.200801239542225,1.1076174745735835e-05,True
2000000.0,800.0,1.6,0.05,8.4262808571796,1.128314086823706e-05,True
2000000.0,800.0,1.6,0.1,7.6438950339066025,1.1534980932157662e-05,True
2000000.0,800.0,1.6,0.15,6.860693323767385,1.1831384322475048e-05,True
2000000.0,800.0,1.6,0.2,6.078653904039865,1.2234838241522762e-05,True
2000000.0,800.0,1.6,0.25,5.303184311096497,1.271199269856283e-05,True
2000000.0,800.0,1.6,0.3,4.540366269013229,1.340273571853031e-05,True
2000000.0,800.0,1.6,0.35,3.797290811901731,1.4409927382976441e-05,True
2000000.0,800.0,1.6,0.4,3.0839050119906304,1.5729805854722753e-05,True
2000000.0,800.0,1.6,0.45,2.4124311260773927,1.7611650337251832e-05,True
2000000.0,800.0,1.6,0.5,1.7947859475228927,2.0493154989453568e-05,True
2000000.0,800.0,1.6,0.55,1.2473713245540798,2.513834512635276e-05,True
2000000.0,800.0,1.6,0.6,0.7888984867248473,3.3501467704646954e-05,True
2000000.0,800.0,1.7,0.0,9.19689007443848,1.1240333077127563e-05,True
2000000.0,800.0,1.7,0.05,8.435575698910077,1.143572696925063e-05,True
2000000.0,800.0,1.7,0.1,7.668797782953793,1.1679840269875262e-05,True
2000000.0,800.0,1.7,0.15,6.89578569106547,1.1987709749592628e-05,True
2000000.0,800.0,1.7,0.2,6.122271090235188,1.237978956185166e-05,True
2000000.0,800.0,1.7,0.25,5.355868987311087,1.2888760761786752e-05,True
2000000.0,800.0,1.7,0.3,4.59546984079366,1.3564466804700018e-05,True
2000000.0,800.0,1.7,0.35,3.8557863905054153,1.4354413486729399e-05,True
2000000.0,800.0,1.7,0.4,3.1433010760123175,1.57092472096825e-05,True
2000000.0,800.0,1.7,0.45,2.4681770862914183,1.7563737471156707e-05,True
2000000.0,800.0,1.7,0.5,1.8435796168778789,2.033746374611127e-05,True
2000000.0,800.0,1.7,0.55,1.2878591713784626,2.4861591620289378e-05,True
2000000.0,800.0,1.7,0.6,0.8198059721746354,3.2895385735564186e-05,True
2000000.0,800.0,1.8,0.0,9.170111254101906,1.1424410410939843e-05,True
2000000.0,800.0,1.8,0.05,8.424240566601027,1.1610965960131799e-05,True
2000000.0,800.0,1.8,0.1,7.669206778711352,1.1845713133627882e-05,True
2000000.0,800.0,1.8,0.15,6.908883565132415,1.2143700167708484e-05,True
2000000.0,800.0,1.8,0.2,6.145296500967455,1.252670381030221e-05,True
2000000.0,800.0,1.8,0.25,5.387013085586443,1.302358192205457e-05,True
2000000.0,800.0,1.8,0.3,4.635292441395237,1.3671880569533492e-05,True
2000000.0,800.0,1.8,0.35,3.898593888521546,1.4548594090064185e-05,True
2000000.0,800.0,1.8,0.4,3.186258087490052,1.572501329601462e-05,True
2000000.0,800.0,1.8,0.45,2.509868359770856,1.7573737800623848e-05,True
2000000.0,800.0,1.8,0.5,1.8821844214868173,2.0299729077839042e-05,True
2000000.0,800.0,1.8,0.55,1.3211523869903996,2.4678995176562475e-05,True
2000000.0,800.0,1.8,0.6,0.8450828951264291,3.253539219674998e-05,True
2000000.0,800.0,1.9,0.0,9.11988317085782,1.1620977645163974e-05,True
2000000.0,800.0,1.9,0.05,8.389110706425685,1.1801167755686637e-05,True
2000000.0,800.0,1.9,0.1,7.648941613207867,1.2029267858726425e-05,True
2000000.0,800.0,1.9,0.15,6.902310199431935,1.231941928476348e-05,True
2000000.0,800.0,1.9,0.2,6.150781354765078,1.2692503194998605e-05,True
2000000.0,800.0,1.9,0.25,5.40216097148817,1.3183135000178463e-05,True
2000000.0,800.0,1.9,0.3,4.657818514650575,1.3827279985072683e-05,True
2000000.0,800.0,1.9,0.35,3.926187560024458,1.4693246799832632e-05,True
2000000.0,800.0,1.9,0.4,3.217024246913921,1.5905614678710916e-05,True
2000000.0,800.0,1.9,0.45,2.541624921797688,1.7659227757137645e-05,True
2000000.0,800.0,1.9,0.5,1.9126589914756293,2.0336348124394152e-05,True
2000000.0,800.0,1.9,0.55,1.3472079364377487,2.4563482979295225e-05,True
2000000.0,800.0,1.9,0.6,0.8649574072823416,3.227123144141118e-05,True
2000000.0,800.0,2.0,0.0,9.051909752079322,1.1827511810295216e-05,True
2000000.0,800.0,2.0,0.05,8.337769160223639,1.2001266285021447e-05,True
2000000.0,800.0,2.0,0.1,7.612357591938534,1.2220839182614034e-05,True
2000000.0,800.0,2.0,0.15,6.8794498919371145,1.2507278950622245e-05,True
2000000.0,800.0,2.0,0.2,6.142857271109801,1.2877445874874827e-05,True
2000000.0,800.0,2.0,0.25,5.400819856544148,1.3356025672728387e-05,True
2000000.0,800.0,2.0,0.3,4.6670109802329485,1.3993144372057576e-05,True
2000000.0,800.0,2.0,0.35,3.9426990624296434,1.483002141239276e-05,True
2000000.0,800.0,2.0,0.4,3.2379644718112663,1.603642659896945e-05,True
2000000.0,800.0,2.0,0.45,2.5644759216183917,1.7702715550530318e-05,True
2000000.0,800.0,2.0,0.5,1.9353738569519991,2.0071868601770054e-05,True
2000000.0,800.0,2.0,0.55,1.3676570893202353,2.470176801526474e-05,True
2000000.0,800.0,2.0,0.6,0.880950010898383,3.223261531983255e-05,True
2000000.0,900.0,0.2,0.0,0.3360950036375339,5.448648898103226e-05,True
2000000.0,900.0,0.2,0.05,0.2056072232523429,8.917312112975404e-05,True
2000000.0,900.0,0.2,0.1,0.14007419472016347,0.00013439625610505655,True
2000000.0,900.0,0.2,0.15,0.10125082460733918,0.00019013343078767982,True
2000000.0,900.0,0.2,0.2,0.07546268105339632,0.000257581610522901,True
2000000.0,900.0,0.2,0.25,0.05618537033584769,0.0003340877338669365,True
2000000.0,900.0,0.2,0.3,0.03948049544141,0.00045787695469063483,True
2000000.0,900.0,0.2,0.35,,,False
2000000.0,900.0,0.2,0.4,,,False
2000000.0,900.0,0.2,0.45,,,False
2000000.0,900.0,0.2,0.5,,,False
2000000.0,900.0,0.2,0.55,,,False
2000000.0,900.0,0.2,0.6,,,False
2000000.0,900.0,0.3,0.0,2.13338143194899,1.4377410554239256e-05,True
2000000.0,900.0,0.3,0.05,1.5486667235940093,1.738981038980863e-05,True
2000000.0,900.0,0.3,0.1,1.055785387076396,2.2481948924508924e-05,True
2000000.0,900.0,0.3,0.15,0.671266573182816,3.166850448167612e-05,True
2000000.0,900.0,0.3,0.2,0.4060260209390696,4.885321758896023e-05,True
2000000.0,900.0,0.3,0.25,0.25023725932178986,7.82254268516981e-05,True
2000000.0,900.0,0.3,0.3,0.16485774196131447,0.00012057736845199535,True
2000000.0,900.0,0.3,0.35,0.11403837813762481,0.00017777698854956717,True
2000000.0,900.0,0.3,0.4,0.08110324515081103,0.00024751672209065873,True
2000000.0,900.0,0.3,0.45,0.021475862398644636,0.000688687006998206,True
2000000.0,900.0,0.3,0.5,0.029805957222125957,0.0005888599603477375,True
2000000.0,900.0,0.3,0.55,,,False
2000000.0,900.0,0.3,0.6,,,False
2000000.0,900.0,0.4,0.0,4.119586353361356,1.073638167074708e-05,True
2000000.0,900.0,0.4,0.05,3.388736283535307,1.168215066265139e-05,True
2000000.0,900.0,0.4,0.1,2.705097258811169,1.305472047504036e-05,True
2000000.0,900.0,0.4,0.15,2.0772188572749286,1.5095327235423597e-05,True
2000000.0,900.0,0.4,0.2,1.5161425176700731,1.8294428390815644e-05,True
2000000.0,900.0,0.4,0.25,1.036773907648672,2.370221604078229e-05,True
2000000.0,900.0,0.4,0.3,0.655963494061321,3.3650785075500064e-05,True
2000000.0,900.0,0.4,0.35,0.38883994397042854,5.306664488110628e-05,True
2000000.0,900.0,0.4,0.4,0.23250724062810782,8.772097799679296e-05,True
2000000.0,900.0,0.4,0.45,0.1477250145049302,0.00013861684399169155,True
2000000.0,900.0,0.4,0.5,0.09769710894252814,0.00021258263388107928,True
2000000.0,900.0,0.4,0.55,0.06578232442004753,0.0003207161832187201,True
2000000.0,900.0,0.4,0.6,0.040864036483845685,0.0004824711060098781,True
2000000.0,900.0,0.5,0.0,5.811058650013553,9.811291053705083e-06,True
2000000.0,900.0,0.5,0.05,5.002566196410291,1.033443735585961e-05,True
2000000.0,900.0,0.5,0.1,4.227271507587948,1.104224642826282e-05,True
2000000.0,900.0,0.5,0.15,3.4882152785925893,1.2020547179370062e-05,True
2000000.0,900.0,0.5,0.2,2.793318281687653,1.3410124665135776e-05,True
2000000.0,900.0,0.5,0.25,2.150990950993931,1.5451699188356004e-05,True
2000000.0,900.0,0.5,0.3,1.57511665219793,1.863211142170052e-05,True
2000000.0,900.0,0.5,0.35,1.0779046927485616,2.403103022785905e-05,True
2000000.0,900.0,0.5,0.4,0.675806078687211,3.411894410037999e-05,True
2000000.0,900.0,0.5,0.45,0.38845574503340163,5.485674204939767e-05,True
2000000.0,900.0,0.5,0.5,0.22066498658279834,9.49368858005089e-05,True
2000000.0,900.0,0.5,0.55,0.133231534046386,0.00015977546500787505,True
2000000.0,900.0,0.5,0.6,0.08328167815027535,0.00026034924855610695,True
2000000.0,900.0,0.6,0.0,7.216772126678229,9.602035339728135e-06,True
2000000.0,900.0,0.6,0.05,6.355793072943296,9.969842696113804e-06,True
2000000.0,900.0,0.6,0.1,5.517537468019686,1.045640442357176e-05,True
2000000.0,900.0,0.6,0.15,4.70785759727012,1.1103598031630424e-05,True
2000000.0,900.0,0.6,0.2,3.9298967276223293,1.1967919244890247e-05,True
2000000.0,900.0,0.6,0.25,3.1937145406076275,1.3171424029380694e-05,True
2000000.0,900.0,0.6,0.3,2.5063812201491253,1.4866851436666432e-05,True
2000000.0,900.0,0.6,0.35,1.8802931346130922,1.753591400390781e-05,True
2000000.0,900.0,0.6,0.4,1.3275601497974012,2.1788119914793758e-05,True
2000000.0,900.0,0.6,0.45,0.8624912093766663,2.9392742017762927e-05,True
2000000.0,900.0,0.6,0.5,0.5038790656615701,4.493680022521587e-05,True
2000000.0,900.0,0.6,0.55,0.27133208410393844,7.900242957346843e-05,True
2000000.0,900.0,0.6,0.6,0.15057533997716602,0.00014319083652239808,True
2000000.0,900.0,0.7,0.0,8.369030883277992,9.690489893054842e-06,True
2000000.0,900.0,0.7,0.05,7.469378004770426,9.998322834589092e-06,True
2000000.0,900.0,0.7,0.1,6.5869846002015855,1.038911548820932e-05,True
2000000.0,900.0,0.7,0.15,5.7265199070670985,1.0898380822166004e-05,True
2000000.0,900.0,0.7,0.2,4.890912762943385,1.155778374558805e-05,True
2000000.0,900.0,0.7,0.25,4.087158066370595,1.2443327952159496e-05,True
2000000.0,900.0,0.7,0.3,3.3266578016761112,1.3601124855252472e-05,True
2000000.0,900.0,0.7,0.35,2.616110873439168,1.5403891437148793e-05,True
2000000.0,900.0,0.7,0.4,1.9661409069570752,1.7998292797514197e-05,True
2000000.0,900.0,0.7,0.45,1.3911016090130526,2.217316066988842e-05,True
2000000.0,900.0,0.7,0.5,0.9059278407710416,2.9611172867586383e-05,True
2000000.0,900.0,0.7,0.55,0.5266157634290332,4.4812090976732364e-05,True
2000000.0,900.0,0.7,0.6,0.27404991596665756,8.000190092673839e-05,True
2000000.0,900.0,0.8,0.0,9.303174912683453,9.940058068745001e-06,True
2000000.0,900.0,0.8,0.05,8.376297398480032,1.022865364525911e-05,True
2000000.0,900.0,0.8,0.1,7.460344480091384,1.058312401952325e-05,True
2000000.0,900.0,0.8,0.15,6.561878532149875,1.103059479323831e-05,True
2000000.0,900.0,0.8,0.2,5.685236255434152,1.1599167723746987e-05,True
2000000.0,900.0,0.8,0.25,4.8341818851012235,1.2343365856264878e-05,True
2000000.0,900.0,0.8,0.3,4.017968253920686,1.3251002228561195e-05,True
2000000.0,900.0,0.8,0.35,3.244769800405278,1.4691777669902162e-05,True
2000000.0,900.0,0.8,0.4,2.5271440482877194,1.6641778719070505e-05,True
2000000.0,900.0,0.8,0.45,1.8742245748873059,1.9581786840627065e-05,True
2000000.0,900.0,0.8,0.5,1.3027790161831858,2.439019504027901e-05,True
2000000.0,900.0,0.8,0.55,0.8273551998228869,3.312699651463257e-05,True
2000000.0,900.0,0.8,0.6,0.4642301148958401,5.1617621905142724e-05,True
2000000.0,900.0,0.9,0.0,10.049798338539233,1.0266549689392294e-05,True
2000000.0,900.0,0.9,0.05,9.104242439465157,1.0562503247148208e-05,True
2000000.0,900.0,0.9,0.1,8.165930858590817,1.0915963779966614e-05,True
2000000.0,900.0,0.9,0.15,7.2402757196003495,1.1348314245815667e-05,True
2000000.0,900.0,0.9,0.2,6.333144920504806,1.188942837555709e-05,True
2000000.0,900.0,0.9,0.25,5.445035969059666,1.2545543220360757e-05,True
2000000.0,900.0,0.9,0.3,4.5878177258561985,1.3428212415972723e-05,True
2000000.0,900.0,0.9,0.35,3.7684518186260387,1.4606093201117675e-05,True
2000000.0,900.0,0.9,0.4,2.9964536951885337,1.6281939470636646e-05,True
2000000.0,900.0,0.9,0.45,2.2871675800638323,1.865860587918574e-05,True
2000000.0,900.0,0.9,0.5,1.6507772294605587,2.241557408604156e-05,True
2000000.0,900.0,0.9,0.55,1.1062511760842877,2.8727594949237355e-05,True
2000000.0,900.0,0.9,0.6,0.6676593298821517,4.078208374473254e-05,True
2000000.0,900.0,1.0,0.0,10.63586218080771,1.056508674880005e-05,True
2000000.0,900.0,1.0,0.05,9.680777415389194,1.0874069284580683e-05,True
2000000.0,900.0,1.0,0.1,8.729059564897819,1.1240251086480867e-05,True
2000000.0,900.0,1.0,0.15,7.782287767656733,1.1681302080058024e-05,True
2000000.0,900.0,1.0,0.2,6.853483817434989,1.222554408776767e-05,True
2000000.0,900.0,1.0,0.25,5.936953427616687,1.2886808988479081e-05,True
2000000.0,900.0,1.0,0.3,5.050585798482681,1.3654574294111337e-05,True
2000000.0,900.0,1.0,0.35,4.195386769265945,1.476146983721155e-05,True
2000000.0,900.0,1.0,0.4,3.383102739070392,1.634684378915828e-05,True
2000000.0,900.0,1.0,0.45,2.6283257072762782,1.8412735144393093e-05,True
2000000.0,900.0,1.0,0.5,1.9439112185278533,2.1670286333803914e-05,True
2000000.0,900.0,1.0,0.55,1.3448264949935806,2.696137196578715e-05,True
2000000.0,900.0,1.0,0.6,0.848542917306934,3.6345292367726524e-05,True
2000000.0,900.0,1.1,0.0,11.087805552602997,1.071341517127061e-05,True
2000000.0,900.0,1.1,0.05,10.128044135430192,1.1000525600648252e-05,True
2000000.0,900.0,1.1,0.1,9.16864063897624,1.1337037658073066e-05,True
2000000.0,900.0,1.1,0.15,8.211611596892126,1.1735982275199568e-05,True
2000000.0,900.0,1.1,0.2,7.267222321811992,1.2219912162566342e-05,True
2000000.0,900.0,1.1,0.25,6.335027353647136,1.2810943243775456e-05,True
2000000.0,900.0,1.1,0.3,5.423748375332732,1.3513019002985167e-05,True
2000000.0,900.0,1.1,0.35,4.542155028847458,1.4510575377932248e-05,True
2000000.0,900.0,1.1,0.4,3.7002121746248657,1.583732931859305e-05,True
2000000.0,900.0,1.1,0.45,2.9095255903082284,1.7570000323222134e-05,True
2000000.0,900.0,1.1,0.5,2.1845330212724257,2.036716107582987e-05,True
2000000.0,900.0,1.1,0.55,1.5427005161195735,2.4850030234884137e-05,True
2000000.0,900.0,1.1,0.6,1.0014794291273001,3.229810179502212e-05,True
2000000.0,900.0,1.2,0.0,11.427849786194301,1.0766452728392483e-05,True
2000000.0,900.0,1.2,0.05,10.46890051155383,1.1017615601656082e-05,True
2000000.0,900.0,1.2,0.1,9.507124467644319,1.1310565153096556e-05,True
2000000.0,900.0,1.2,0.15,8.547433562311593,1.1657403583471013e-05,True
2000000.0,900.0,1.2,0.2,7.5936253831515685,1.2083243947004759e-05,True
2000000.0,900.0,1.2,0.25,6.649628118012347,1.2597825255287871e-05,True
2000000.0,900.0,1.2,0.3,5.723171566087476,1.3161998230489506e-05,True
2000000.0,900.0,1.2,0.35,4.820971852166,1.4138881911043399e-05,True
2000000.0,900.0,1.2,0.4,3.9573034619488547,1.5329103249518464e-05,True
2000000.0,900.0,1.2,0.45,3.1398596609017395,1.697095349693424e-05,True
2000000.0,900.0,1.2,0.5,2.384235919624633,1.9363369382095424e-05,True
2000000.0,900.0,1.2,0.55,1.707990433622184,2.3238415301175316e-05,True
2000000.0,900.0,1.2,0.6,1.1293289503517108,2.966007317257148e-05,True
2000000.0,900.0,1.3,0.0,11.677393028195478,1.082233179930048e-05,True
2000000.0,900.0,1.3,0.05,10.723570007950043,1.1049871991949959e-05,True
2000000.0,900.0,1.3,0.1,9.76507995780987,1.1312327760125121e-05,True
2000000.0,900.0,1.3,0.15,8.80382291349284,1.162488726188196e-05,True
2000000.0,900.0,1.3,0.2,7.84578851307209,1.2007797658358986e-05,True
2000000.0,900.0,1.3,0.25,6.898856384927405,1.2478505798776226e-05,True
2000000.0,900.0,1.3,0.3,5.961781502776436,1.3024630638891434e-05,True
2000000.0,900.0,1.3,0.35,5.047480565464475,1.3903127121778121e-05,True
2000000.0,900.0,1.3,0.4,4.166476503016698,1.4995596266843412e-05,True
2000000.0,900.0,1.3,0.45,3.3295615142538453,1.6490266841224528e-05,True
2000000.0,900.0,1.3,0.5,2.550330016030759,1.8722418932526756e-05,True
2000000.0,900.0,1.3,0.55,1.8455708355381404,2.2175776294839985e-05,True
2000000.0,900.0,1.3,0.6,1.2377475045585955,2.7914890396961464e-05,True
2000000.0,900.0,1.4,0.0,11.852237594633927,1.091718293000087e-05,True
2000000.0,900.0,1.4,0.05,10.908532755024254,1.1121617879894168e-05,True
2000000.0,900.0,1.4,0.1,9.956170653049387,1.1361117106121497e-05,True
2000000.0,900.0,1.4,0.15,8.999734789415827,1.1649553318434897e-05,True
2000000.0,900.0,1.4,0.2,8.044165068253648,1.1997817487853368e-05,True
2000000.0,900.0,1.4,0.25,7.09355285690311,1.2441896537608353e-05,True
2000000.0,900.0,1.4,0.3,6.152888906510365,1.2946127600202788e-05,True
2000000.0,900.0,1.4,0.35,5.230132238524081,1.3777655097736149e-05,True
2000000.0,900.0,1.4,0.4,4.339227746551069,1.4796240327381323e-05,True
2000000.0,900.0,1.4,0.45,3.4862131502096627,1.6208951753669723e-05,True
2000000.0,900.0,1.4,0.5,2.6882060928022278,1.82861697367603e-05,True
2000000.0,900.0,1.4,0.55,1.9631440563029108,2.143827210024716e-05,True
2000000.0,900.0,1.4,0.6,1.3305219595762636,2.6727247767411704e-05,True
2000000.0,900.0,1.5,0.0,11.963768736511877,1.1040282825537046e-05,True
2000000.0,900.0,1.5,0.05,11.030995097424855,1.1227543764527935e-05,True
2000000.0,900.0,1.5,0.1,10.089095296981323,1.145052531442322e-05,True
2000000.0,900.0,1.5,0.15,9.143656361454983,1.171624820622045e-05,True
2000000.0,900.0,1.5,0.2,8.192721334191114,1.2048430720857107e-05,True
2000000.0,900.0,1.5,0.25,7.241685793125039,1.2453918883939996e-05,True
2000000.0,900.0,1.5,0.3,6.303773708960526,1.288953336704851e-05,True
2000000.0,900.0,1.5,0.35,5.378139176301173,1.3729457737664313e-05,True
2000000.0,900.0,1.5,0.4,4.478477005949583,1.4699647201312666e-05,True
2000000.0,900.0,1.5,0.45,3.615699038882411,1.6042109837826768e-05,True
2000000.0,900.0,1.5,0.5,2.8042106894388947,1.7992060687667138e-05,True
2000000.0,900.0,1.5,0.55,2.0616154235548696,2.0983673929051303e-05,True
2000000.0,900.0,1.5,0.6,1.4089048620171265,2.589157511325515e-05,True
2000000.0,900.0,1.6,0.0,12.02768533478667,1.117510192362226e-05,True
2000000.0,900.0,1.6,0.05,11.110550450805087,1.1347717776166176e-05,True
2000000.0,900.0,1.6,0.1,10.180871960629446,1.157300615357378e-05,True
2000000.0,900.0,1.6,0.15,9.243658320540938,1.1772549045391791e-05,True
2000000.0,900.0,1.6,0.2,8.300614154566928,1.2068283033982719e-05,True
2000000.0,900.0,1.6,0.25,7.358752583644454,1.2417319372254335e-05,True
2000000.0,900.0,1.6,0.3,6.421347552183933,1.292948407788927e-05,True
2000000.0,900.0,1.6,0.35,5.493698455544881,1.3740371581931258e-05,True
2000000.0,900.0,1.6,0.4,4.592640486763674,1.4653980681282194e-05,True
2000000.0,900.0,1.6,0.45,3.7229578327652106,1.5934066058152794e-05,True
2000000.0,900.0,1.6,0.5,2.900638636450063,1.7772753364582708e-05,True
2000000.0,900.0,1.6,0.55,2.1454152807462377,2.0656690790662475e-05,True
2000000.0,900.0,1.6,0.6,1.4765045099892546,2.5324773482083413e-05,True
2000000.0,900.0,1.7,0.0,12.053148360523354,1.134970625355035e-05,True
2000000.0,900.0,1.7,0.05,11.150821928217828,1.1522599660855195e-05,True
2000000.0,900.0,1.7,0.1,10.23570288915577,1.1719759516831685e-05,True
2000000.0,900.0,1.7,0.15,9.309198467009915,1.1960425531950484e-05,True
2000000.0,900.0,1.7,0.2,8.37740196297699,1.2253745298302231e-05,True
2000000.0,900.0,1.7,0.25,7.442425691252044,1.2639034575343398e-05,True
2000000.0,900.0,1.7,0.3,6.506840244042651,1.3145667420346458e-05,True
2000000.0,900.0,1.7,0.35,5.5877137602575875,1.3666555251911575e-05,True
2000000.0,900.0,1.7,0.4,4.6825799355603435,1.4698547469718143e-05,True
2000000.0,900.0,1.7,0.45,3.8110834140005303,1.5907711197432277e-05,True
2000000.0,900.0,1.7,0.5,2.9816090817325818,1.768208503504301e-05,True
2000000.0,900.0,1.7,0.55,2.2166259574865705,2.0408827704430537e-05,True
2000000.0,900.0,1.7,0.6,1.5336200497497838,2.4912379568895325e-05,True
2000000.0,900.0,1.8,0.0,12.04079832525492,1.1543604232184994e-05,True
2000000.0,900.0,1.8,0.05,11.156260954663956,1.1589415673918321e-05,True
2000000.0,900.0,1.8,0.1,10.256563448141819,1.1883204637380932e-05,True
2000000.0,900.0,1.8,0.15,9.344418129084971,1.2113586445693008e-05,True
2000000.0,900.0,1.8,0.2,8.42358553217356,1.240503235744497e-05,True
2000000.0,900.0,1.8,0.25,7.500611119775235,1.2766730339266077e-05,True
2000000.0,900.0,1.8,0.3,6.575467547313491,1.3241040333638492e-05,True
2000000.0,900.0,1.8,0.35,5.657360839309815,1.3868174662635124e-05,True
2000000.0,900.0,1.8,0.4,4.756360750808908,1.471137617713779e-05,True
2000000.0,900.0,1.8,0.45,3.8825855634236466,1.582303848279803e-05,True
2000000.0,900.0,1.8,0.5,3.050028927218069,1.751439164049011e-05,True
2000000.0,900.0,1.8,0.55,2.27642488890802,2.029230731148201e-05,True
2000000.0,900.0,1.8,0.6,1.5832939487836277,2.4646174328575763e-05,True
2000000.0,900.0,1.9,0.0,12.006164616985567,1.1742342055959197e-05,True
2000000.0,900.0,1.9,0.05,11.138235259805695,1.188467545698953e-05,True
2000000.0,900.0,1.9,0.1,10.255423567189023,1.2061904719462468e-05,True
2000000.0,900.0,1.9,0.15,9.358818218383439,1.2283358096725076e-05,True
2000000.0,900.0,1.9,0.2,8.450354163338073,1.256209511574287e-05,True
2000000.0,900.0,1.9,0.25,7.5375142225141385,1.2919318129994813e-05,True
2000000.0,900.0,1.9,0.3,6.620579175720143,1.3362319028459846e-05,True
2000000.0,900.0,1.9,0.35,5.710966449848686,1.3984012460408692e-05,True
2000000.0,900.0,1.9,0.4,4.8135026636674905,1.4828403846195662e-05,True
2000000.0,900.0,1.9,0.45,3.938832483946923,1.5982033803302517e-05,True
2000000.0,900.0,1.9,0.5,3.105474432576822,1.7691427894500178e-05,True
2000000.0,900.0,1.9,0.55,2.326662090038792,2.0208013320599683e-05,True
2000000.0,900.0,1.9,0.6,1.6257338297677912,2.4435966513386542e-05,True
2000000.0,900.0,2.0,0.0,11.947696259873977,1.1947236038400366e-05,True
2000000.0,900.0,2.0,0.05,11.099652435396688,1.2078684822156294e-05,True
2000000.0,900.0,2.0,0.1,10.234853808695688,1.2251795982979499e-05,True
2000000.0,900.0,2.0,0.15,9.35364650456446,1.2463540841737871e-05,True
2000000.0,900.0,2.0,0.2,8.460090777888869,1.2727317139645132e-05,True
2000000.0,900.0,2.0,0.25,7.5589034850229515,1.3072181508487034e-05,True
2000000.0,900.0,2.0,0.3,6.649907989339285,1.3541418902209009e-05,True
2000000.0,900.0,2.0,0.35,5.747755018362153,1.4107929094898058e-05,True
2000000.0,900.0,2.0,0.4,4.855939822850709,1.4914923459779704e-05,True
2000000.0,900.0,2.0,0.45,3.9856789445334093,1.5705255708253592e-05,True
2000000.0,900.0,2.0,0.5,3.150009081923523,1.7446159515643924e-05,True
2000000.0,900.0,2.0,0.55,2.368581348417384,2.0144221886003327e-05,True
2000000.0,900.0,2.0,0.6,1.6614270444541372,2.4375242578084745e-05,True
2000000.0,1000.0,0.2,0.0,1.300030589633578,2.1739014881921436e-05,True
2000000.0,1000.0,0.2,0.05,0.8167010851700819,3.039913292658075e-05,True
2000000.0,1000.0,0.2,0.1,0.5071682241007368,4.577603002053368e-05,True
2000000.0,1000.0,0.2,0.15,0.33476510949271093,7.000191623976817e-05,True
2000000.0,1000.0,0.2,0.2,0.24000879076787274,0.00010223404716878579,True
2000000.0,1000.0,0.2,0.25,0.18318498831734203,0.00014253493301848616,True
2000000.0,1000.0,0.2,0.3,0.14601516097878026,0.00019287216359857058,True
2000000.0,1000.0,0.2,0.35,0.12047300215590548,0.00025531416340189247,True
2000000.0,1000.0,0.2,0.4,0.10155327725073314,0.0003306329056644457,True
2000000.0,1000.0,0.2,0.45,0.08589482049070984,0.00041990984402570577,True
2000000.0,1000.0,0.2,0.5,0.06932193444134031,0.0005373757162307843,True
2000000.0,1000.0,0.2,0.55,0.06091223496235424,0.0006129501639637233,True
2000000.0,1000.0,0.2,0.6,0.04267575389862237,0.0007233767603157237,True
2000000.0,1000.0,0.3,0.0,3.9934807355161555,1.1813011844394413e-05,True
2000000.0,1000.0,0.3,0.05,3.178994832786543,1.3090161019858845e-05,True
